date,open,high,low,close,adjclose
2018-06-13,460.0,462.8999938964844,457.0249938964844,461.8500061035156,433.775390625
2018-06-14,464.0,470.0,460.5249938964844,468.4750061035156,439.9977722167969
2018-06-15,468.4750061035156,477.0,465.5249938964844,474.1499938964844,445.3277893066406
2018-06-18,477.25,478.67498779296875,465.625,466.6000061035156,438.2367248535156
2018-06-19,466.45001220703125,470.2749938964844,457.70001220703125,460.2250061035156,432.24920654296875
2018-06-20,460.5,464.375,453.20001220703125,455.4750061035156,427.7879943847656
2018-06-21,456.04998779296875,458.5,449.54998779296875,451.2749938964844,423.84320068359375
2018-06-22,453.5249938964844,460.8999938964844,450.92498779296875,452.3999938964844,424.8998718261719
2018-06-25,452.45001220703125,458.75,452.0,454.45001220703125,426.82525634765625
2018-06-26,454.5,457.75,453.29998779296875,455.20001220703125,427.5296630859375
2018-06-27,456.1000061035156,462.5,455.1499938964844,460.5249938964844,432.5309753417969
2018-06-28,463.2250061035156,464.9750061035156,452.45001220703125,454.79998779296875,427.15399169921875
2018-06-29,457.04998779296875,464.375,456.67498779296875,463.125,434.9729309082031
2018-07-02,463.5,466.2250061035156,460.42498779296875,463.04998779296875,434.9024658203125
2018-07-03,465.0,469.95001220703125,458.57501220703125,468.75,440.25604248046875
2018-07-04,468.4750061035156,469.25,462.0,462.82501220703125,434.6911926269531
2018-07-05,464.04998779296875,467.75,460.5,465.5249938964844,437.2270812988281
2018-07-06,467.5,474.7749938964844,461.5,471.95001220703125,443.2615661621094
2018-07-09,474.5,482.5,472.95001220703125,480.7749938964844,451.5500183105469
2018-07-10,497.5,497.5,487.5249938964844,489.7749938964844,460.0029602050781
2018-07-11,491.8500061035156,500.54998779296875,489.57501220703125,496.7250061035156,466.53045654296875
2018-07-12,502.9750061035156,509.8999938964844,501.0,503.0249938964844,472.4475402832031
2018-07-13,498.5,498.8999938964844,488.0,491.67498779296875,461.7874755859375
2018-07-16,492.5,495.45001220703125,485.1000061035156,486.04998779296875,456.50439453125
2018-07-17,488.6000061035156,492.0,484.5,490.1499938964844,460.35516357421875
2018-07-18,492.95001220703125,498.3999938964844,492.0249938964844,494.95001220703125,464.8634338378906
2018-07-19,495.0,497.25,488.25,491.04998779296875,461.2004089355469
2018-07-20,491.79998779296875,502.25,490.2749938964844,499.6000061035156,469.2306823730469
2018-07-23,501.5,505.4750061035156,495.54998779296875,502.42498779296875,471.8840637207031
2018-07-24,500.75,504.5,494.57501220703125,495.79998779296875,465.6617431640625
2018-07-25,496.5,496.75,480.0,482.1499938964844,452.8414306640625
2018-07-26,482.1499938964844,483.9750061035156,472.5249938964844,476.29998779296875,447.3470458984375
2018-07-27,479.5,484.8500061035156,475.25,481.7250061035156,452.44232177734375
2018-07-30,486.5,490.57501220703125,471.54998779296875,473.57501220703125,444.78778076171875
2018-07-31,475.17498779296875,483.25,473.67498779296875,482.54998779296875,453.21710205078125
2018-08-01,484.0,490.0,482.5,489.32501220703125,459.5803527832031
2018-08-02,488.0,492.0,479.2749938964844,480.25,451.9806213378906
2018-08-03,483.0249938964844,484.95001220703125,478.7250061035156,481.82501220703125,453.4629211425781
2018-08-06,484.0,484.2749938964844,476.5,478.25,450.0983581542969
2018-08-07,480.45001220703125,485.4750061035156,479.54998779296875,484.3999938964844,455.8863220214844
2018-08-08,484.5,484.8999938964844,478.625,482.2749938964844,453.8864440917969
2018-08-09,483.9750061035156,483.9750061035156,477.54998779296875,478.32501220703125,450.1689453125
2018-08-10,480.6499938964844,483.8999938964844,478.1499938964844,483.0,454.5687561035156
2018-08-13,482.9750061035156,492.125,482.75,491.5,462.56842041015625
2018-08-14,494.07501220703125,501.0,489.5,499.8500061035156,470.4268493652344
2018-08-16,498.8999938964844,507.3999938964844,496.1499938964844,498.625,469.2740173339844
2018-08-17,500.0,503.8999938964844,497.5249938964844,501.5249938964844,472.0032653808594
2018-08-20,502.5,503.25,493.5,494.125,465.03887939453125
2018-08-21,500.8999938964844,507.0,499.17498779296875,502.29998779296875,472.7326965332031
2018-08-23,505.0,514.0499877929688,505.0,512.8250122070312,482.63818359375
2018-08-24,515.2249755859375,519.5250244140625,510.07501220703125,511.67498779296875,481.55584716796875
2018-08-27,513.0,520.1500244140625,512.5,519.5,488.9201965332031
2018-08-28,520.0,523.375,518.4500122070312,520.375,489.7436828613281
2018-08-29,519.1500244140625,520.5750122070312,513.5,516.4249877929688,486.0262756347656
2018-08-30,514.5,516.4500122070312,506.7749938964844,508.2749938964844,478.3559875488281
2018-08-31,510.5,527.5,509.75,523.2249755859375,492.4259033203125
2018-09-03,526.5,530.5,522.2999877929688,524.5750122070312,493.696533203125
2018-09-04,525.5750122070312,539.5,525.5,538.1749877929688,506.4959411621094
2018-09-05,537.9000244140625,543.5,534.0,539.4749755859375,507.71942138671875
2018-09-06,537.5,544.9000244140625,532.7000122070312,544.4000244140625,512.3544921875
2018-09-07,543.4749755859375,543.4749755859375,532.6749877929688,536.9749755859375,505.3664855957031
2018-09-10,538.5,548.4500122070312,538.5,544.3499755859375,512.307373046875
2018-09-11,545.0,549.5,541.0,542.5499877929688,510.6134338378906
2018-09-12,546.0,549.5,541.0499877929688,543.4000244140625,511.41339111328125
2018-09-14,542.0,544.2249755859375,532.5999755859375,535.3499755859375,503.8372802734375
2018-09-17,535.0250244140625,542.2000122070312,535.0250244140625,539.2000122070312,507.4605407714844
2018-09-18,540.0,545.5,539.2000122070312,541.9500122070312,510.04876708984375
2018-09-19,541.5,549.2249755859375,540.5499877929688,543.6500244140625,511.6486511230469
2018-09-21,545.5,546.0,539.2750244140625,542.4500122070312,510.5193786621094
2018-09-24,542.9500122070312,553.0,540.2750244140625,548.1500244140625,515.8838500976562
2018-09-25,551.0,562.5250244140625,547.1500244140625,558.1749877929688,525.318603515625
2018-09-26,560.0499877929688,560.4249877929688,542.5750122070312,545.0750122070312,512.98974609375
2018-09-27,546.9749755859375,552.2249755859375,544.25,546.0999755859375,513.9544067382812
2018-09-28,546.0499877929688,549.875,542.75,543.9000244140625,511.8840026855469
2018-10-01,542.5999755859375,550.5,540.5,549.2000122070312,516.8720092773438
2018-10-03,549.9500122070312,550.8499755859375,536.9000244140625,545.6500244140625,513.531005859375
2018-10-04,542.4249877929688,546.4249877929688,530.5,538.5499877929688,506.848876953125
2018-10-05,536.0,549.0,535.0499877929688,542.0,510.0957946777344
2018-10-08,535.0,542.2750244140625,524.0,536.0499877929688,504.4960632324219
2018-10-09,533.25,539.5250244140625,521.7249755859375,534.2000122070312,502.75494384765625
2018-10-10,529.5,531.5250244140625,519.2750244140625,525.9000244140625,494.9435119628906
2018-10-11,512.75,512.75,499.0,504.5,474.8031921386719
2018-10-12,501.6499938964844,503.5,487.25,492.57501220703125,463.58013916015625
2018-10-15,490.0,503.07501220703125,490.0,501.4750061035156,471.9562072753906
2018-10-16,500.0,506.25,494.5249938964844,501.70001220703125,472.1679992675781
2018-10-17,503.5,518.0,503.5,512.125,481.9793395996094
2018-10-19,508.0,509.70001220703125,476.6499938964844,479.25,451.0395202636719
2018-10-22,482.0,493.95001220703125,478.57501220703125,490.0249938964844,461.18023681640625
2018-10-23,485.0,491.79998779296875,473.79998779296875,475.7749938964844,447.76904296875
2018-10-24,487.5,495.2749938964844,472.8999938964844,490.3500061035156,461.4860534667969
2018-10-25,489.3999938964844,505.7250061035156,484.0,502.42498779296875,472.8503723144531
2018-10-26,499.9750061035156,499.9750061035156,481.0,483.29998779296875,454.8511047363281
2018-10-29,482.6000061035156,495.9750061035156,476.875,492.82501220703125,463.8154602050781
2018-10-30,493.6499938964844,508.4750061035156,488.3500061035156,502.42498779296875,473.8117980957031
2018-10-31,502.6499938964844,532.8499755859375,501.0,527.7999877929688,497.74163818359375
2018-11-01,527.5,528.7249755859375,501.75,504.45001220703125,475.721435546875
2018-11-02,508.0,514.75,497.57501220703125,502.29998779296875,473.6938781738281
2018-11-05,502.75,512.0750122070312,501.8999938964844,510.375,481.30902099609375
2018-11-06,511.375,521.0,506.79998779296875,514.4500122070312,485.15191650390625
2018-11-07,514.5,517.4249877929688,513.375,515.7750244140625,486.4014892578125
2018-11-09,521.5,523.5,506.75,513.9500122070312,484.680419921875
2018-11-12,516.2249755859375,529.5,516.0250244140625,518.4000244140625,488.8769836425781
2018-11-13,519.9249877929688,527.4249877929688,514.6749877929688,516.5999755859375,487.17938232421875
2018-11-14,515.5,515.7000122070312,481.5,498.54998779296875,470.1574401855469
2018-11-15,499.95001220703125,514.5,490.8999938964844,494.375,466.2201843261719
2018-11-16,498.5,518.9000244140625,496.875,511.1000061035156,481.9927062988281
2018-11-19,511.1000061035156,521.4000244140625,507.125,520.0499877929688,490.4329833984375
2018-11-20,517.5,517.5,501.6499938964844,504.4750061035156,475.7449951171875
2018-11-21,501.5249938964844,507.0,489.7749938964844,492.57501220703125,464.5227355957031
2018-11-22,494.0,501.0,487.70001220703125,489.5249938964844,461.6463623046875
2018-11-26,492.25,502.95001220703125,481.5,500.25,471.7605895996094
2018-11-27,499.3500061035156,514.5,496.5,511.57501220703125,482.440673828125
2018-11-28,511.6000061035156,523.875,506.17498779296875,521.5499877929688,491.8475646972656
2018-11-29,521.6500244140625,522.6749877929688,504.25,506.7250061035156,477.8668518066406
2018-11-30,509.0,513.1500244140625,502.125,507.5,478.5976867675781
2018-12-03,510.54998779296875,512.8499755859375,502.3500061035156,509.1000061035156,480.10662841796875
2018-12-04,509.04998779296875,521.5,508.5249938964844,518.125,488.6176452636719
2018-12-05,518.2249755859375,529.0,511.0,525.5250244140625,495.59619140625
2018-12-06,524.6749877929688,532.75,504.5,506.25,477.41888427734375
2018-12-07,500.0,500.0,467.2250061035156,480.9750061035156,453.5833435058594
2018-12-10,479.9750061035156,485.3500061035156,468.54998779296875,471.0,444.17645263671875
2018-12-11,470.5,482.57501220703125,465.3500061035156,478.42498779296875,451.17852783203125
2018-12-12,482.5,487.0,471.6499938964844,485.625,457.9685363769531
2018-12-13,485.0249938964844,491.2749938964844,481.7250061035156,489.0249938964844,461.1749267578125
2018-12-14,483.0,484.3999938964844,475.0,480.6000061035156,453.2296447753906
2018-12-17,482.54998779296875,487.0,476.95001220703125,485.82501220703125,458.1571350097656
2018-12-18,484.9750061035156,494.3999938964844,479.70001220703125,492.6000061035156,464.5462646484375
2018-12-19,490.0,491.79998779296875,477.0,478.57501220703125,451.3200378417969
2018-12-20,474.1499938964844,482.3500061035156,474.0,479.75,452.42816162109375
2018-12-21,478.5249938964844,482.0,472.5,477.2250061035156,450.0469055175781
2018-12-24,477.5,477.95001220703125,467.57501220703125,468.92498779296875,442.21954345703125
2018-12-26,469.0,473.8500061035156,465.5,471.3999938964844,444.5536804199219
2018-12-27,474.5,480.0,471.32501220703125,474.3999938964844,447.3827819824219
2018-12-28,476.04998779296875,481.5,475.0,479.17498779296875,451.8858337402344
2018-12-31,481.2250061035156,483.29998779296875,477.79998779296875,482.17498779296875,454.7149353027344
2019-01-01,481.0,482.5,476.42498779296875,479.92498779296875,452.5931396484375
2019-01-02,479.5,481.0,469.57501220703125,473.17498779296875,446.22747802734375
2019-01-03,475.0,480.0,472.5,474.17498779296875,447.1705627441406
2019-01-04,473.0,475.2749938964844,462.5,466.17498779296875,439.6261901855469
2019-01-07,469.95001220703125,475.0,467.95001220703125,470.7749938964844,443.9642028808594
2019-01-08,474.0,474.0,466.54998779296875,472.57501220703125,445.6617431640625
2019-01-09,473.5,474.2749938964844,466.1499938964844,469.20001220703125,442.47894287109375
2019-01-10,471.5,471.5,466.0,467.92498779296875,441.2765197753906
2019-01-11,467.5,470.5,460.0,470.0249938964844,443.2569274902344
2019-01-14,470.5,472.0,464.0,468.6000061035156,441.9130554199219
2019-01-15,464.5,477.95001220703125,464.5,473.8500061035156,446.86407470703125
2019-01-16,474.0,477.1000061035156,468.375,469.125,442.4081115722656
2019-01-17,467.54998779296875,478.5,466.54998779296875,477.3500061035156,450.164794921875
2019-01-18,474.29998779296875,484.375,473.17498779296875,483.1499938964844,455.6344299316406
2019-01-21,484.5249938964844,490.75,481.0249938964844,482.875,455.37506103515625
2019-01-22,481.0,482.2749938964844,468.5,470.375,443.5869445800781
2019-01-23,473.75,474.9750061035156,469.3500061035156,472.2250061035156,445.3316650390625
2019-01-24,472.45001220703125,476.8500061035156,469.625,473.2250061035156,446.27471923828125
2019-01-25,474.5,487.8500061035156,473.04998779296875,484.70001220703125,457.0961608886719
2019-01-28,486.5,490.0,481.95001220703125,488.8999938964844,461.0569763183594
2019-01-29,489.0,497.42498779296875,480.54998779296875,494.2250061035156,466.0787353515625
2019-01-30,509.0,517.5,500.75,509.20001220703125,480.200927734375
2019-01-31,509.79998779296875,511.57501220703125,493.375,502.6000061035156,473.97674560546875
2019-02-01,505.29998779296875,525.0,505.25,521.9249877929688,492.2012023925781
2019-02-04,522.5,528.9000244140625,520.1500244140625,522.4000244140625,492.649169921875
2019-02-05,523.25,527.5,520.75,523.875,494.9876403808594
2019-02-06,525.5,532.4749755859375,522.5499877929688,527.5999755859375,498.5072326660156
2019-02-07,528.0,538.9000244140625,528.0,531.4500122070312,502.1450500488281
2019-02-08,530.0,538.0,529.0250244140625,534.2249755859375,504.7669982910156
2019-02-11,534.0499877929688,542.0,531.5,539.6749877929688,509.9164733886719
2019-02-12,538.0,539.2000122070312,526.375,529.4000244140625,500.2081298828125
2019-02-14,535.0,535.0,528.5250244140625,530.6500244140625,501.3890686035156
2019-02-15,533.0999755859375,533.6749877929688,520.75,528.625,499.4757995605469
2019-02-18,530.4000244140625,536.0,516.25,523.1500244140625,494.3027038574219
2019-02-19,524.0,525.5999755859375,518.1749877929688,519.5250244140625,490.8775939941406
2019-02-20,521.1749877929688,530.75,513.0,528.9749755859375,499.80645751953125
2019-02-21,530.0,530.75,521.2999877929688,526.7000122070312,497.6568908691406
2019-02-22,522.0999755859375,535.25,522.0,533.0750122070312,503.6803283691406
2019-02-25,535.2999877929688,542.5,531.4749755859375,541.125,511.2864685058594
2019-02-26,540.2999877929688,547.9749755859375,527.4749755859375,529.4249877929688,500.23162841796875
2019-02-27,530.0,533.0,519.0,530.1749877929688,500.9403076171875
2019-02-28,534.9749755859375,534.9749755859375,523.8499755859375,526.9500122070312,497.8931579589844
2019-03-01,527.5,530.7000122070312,521.875,526.2999877929688,497.2789306640625
2019-03-05,528.8499755859375,529.9000244140625,522.5999755859375,526.2750244140625,497.2554016113281
2019-03-06,530.2999877929688,531.0,519.2999877929688,521.625,492.8617248535156
2019-03-07,523.7999877929688,525.25,516.0,517.2750244140625,488.75164794921875
2019-03-08,514.7000122070312,514.9749755859375,503.0,504.5249938964844,476.7046813964844
2019-03-11,503.5,510.875,500.5,502.20001220703125,474.5079040527344
2019-03-12,503.54998779296875,509.75,500.0249938964844,506.67498779296875,478.7361145019531
2019-03-13,509.3500061035156,521.5,507.04998779296875,514.1749877929688,485.8226013183594
2019-03-14,517.5,520.2750244140625,502.04998779296875,503.375,475.6180725097656
2019-03-15,506.0,516.9249877929688,504.3999938964844,514.6500244140625,486.2713623046875
2019-03-18,516.0499877929688,519.9749755859375,505.95001220703125,506.625,478.6888732910156
2019-03-19,510.04998779296875,521.0,506.54998779296875,518.0999755859375,489.53106689453125
2019-03-20,521.0,527.25,515.75,518.9749755859375,490.35791015625
2019-03-22,519.0,524.0,509.0,512.4249877929688,484.16900634765625
2019-03-25,514.5,514.5,505.92498779296875,508.82501220703125,480.76763916015625
2019-03-26,506.67498779296875,521.9000244140625,505.75,517.2999877929688,488.7752990722656
2019-03-27,510.0,528.1749877929688,510.0,521.5750122070312,492.8146057128906
2019-03-28,525.7000122070312,544.1749877929688,525.0,541.4500122070312,511.5935974121094
2019-04-01,545.0,560.0,541.0250244140625,555.375,524.750732421875
2019-04-02,555.0,560.0,546.25,551.2999877929688,520.900390625
2019-04-03,551.2999877929688,566.6500244140625,545.7750244140625,560.2999877929688,529.4041748046875
2019-04-04,559.0,559.0250244140625,540.75,549.0250244140625,518.7509155273438
2019-04-05,545.1749877929688,552.3250122070312,542.75,546.4000244140625,516.2706298828125
2019-04-08,547.5,550.5,540.4749755859375,548.1749877929688,517.9476318359375
2019-04-09,548.1749877929688,564.4249877929688,548.0999755859375,559.0750122070312,528.2467651367188
2019-04-10,560.0,562.6500244140625,548.0999755859375,549.3499755859375,519.0579833984375
2019-04-11,546.1500244140625,550.5499877929688,542.5,544.4249877929688,514.404541015625
2019-04-12,544.4000244140625,550.4249877929688,538.2999877929688,541.7249755859375,511.8533630371094
2019-04-15,544.5,554.0,542.5,551.625,521.2074584960938
2019-04-16,554.75,558.125,551.1749877929688,553.5250244140625,523.002685546875
2019-04-18,554.0,561.9500122070312,545.25,551.3250122070312,520.924072265625
2019-04-22,551.75,557.1500244140625,547.5,550.5499877929688,520.1917724609375
2019-04-23,551.2999877929688,555.9749755859375,548.2999877929688,551.0,520.6170043945312
2019-04-24,551.5,571.0499877929688,548.4249877929688,569.4749755859375,538.0731201171875
2019-04-25,570.5,575.7000122070312,564.5250244140625,566.8499755859375,535.593017578125
2019-04-26,570.0,584.9249877929688,567.5,569.875,538.4513549804688
2019-04-30,570.0250244140625,593.7999877929688,570.0,591.6749877929688,559.049072265625
2019-05-02,585.0,590.25,578.25,580.0250244140625,548.0415649414062
2019-05-03,572.0,574.5750122070312,563.125,571.5250244140625,540.0101928710938
2019-05-06,569.9500122070312,572.2000122070312,564.0250244140625,568.0250244140625,536.7032470703125
2019-05-07,568.6749877929688,575.0,558.0,565.875,534.6718139648438
2019-05-08,566.0,570.0,561.2000122070312,566.2999877929688,535.0733032226562
2019-05-09,562.25,572.5,555.0499877929688,568.2999877929688,536.9630737304688
2019-05-10,555.5,555.5,536.4000244140625,543.3250122070312,513.3651733398438
2019-05-13,544.1500244140625,550.375,539.0,541.8250122070312,511.9478454589844
2019-05-14,541.8250122070312,541.8250122070312,528.5,533.9249877929688,504.4834899902344
2019-05-15,536.4749755859375,543.25,531.4249877929688,533.7249755859375,504.29449462890625
2019-05-16,539.9500122070312,540.2249755859375,528.0250244140625,536.125,507.51312255859375
2019-05-17,537.5250244140625,538.5,529.875,531.3499755859375,502.99285888671875
2019-05-20,532.5,541.9000244140625,525.625,536.7750244140625,508.1284484863281
2019-05-21,535.7000122070312,537.0,526.3250122070312,528.0499877929688,499.8690185546875
2019-05-22,528.5,537.5,526.8499755859375,530.5,502.1882019042969
2019-05-23,532.0,535.5,525.125,533.2000122070312,504.74420166015625
2019-05-24,535.5,537.0,527.0499877929688,532.9749755859375,504.53125
2019-05-27,536.0,540.5,529.0999755859375,532.0999755859375,503.7028503417969
2019-05-28,535.5,544.9749755859375,527.625,535.6500244140625,507.06341552734375
2019-05-29,535.7000122070312,547.5,534.0999755859375,542.5,513.5478515625
2019-05-30,544.0,549.1749877929688,534.0,539.0999755859375,510.3292541503906
2019-05-31,542.5,549.7000122070312,540.0250244140625,546.2750244140625,517.1214599609375
2019-06-03,549.4249877929688,559.5,543.5750122070312,557.5999755859375,527.8421020507812
2019-06-04,556.2000122070312,556.7000122070312,540.5,542.9249877929688,513.9502563476562
2019-06-06,545.0,550.5750122070312,537.7750244140625,539.5999755859375,510.8025817871094
2019-06-07,541.5,543.5999755859375,535.625,539.7999877929688,510.99188232421875
2019-06-10,543.4500122070312,550.9000244140625,540.7000122070312,545.5999755859375,516.4823608398438
2019-06-11,550.0,558.4749755859375,546.9500122070312,553.9500122070312,524.3868408203125
2019-06-12,553.5,555.0,545.6500244140625,554.0499877929688,524.4814453125
2019-06-13,551.5,553.0499877929688,546.5,550.4500122070312,521.07373046875
2019-06-14,546.5499877929688,551.1749877929688,542.0,543.5,514.4945678710938
2019-06-17,542.0,543.8499755859375,535.75,537.4500122070312,508.7674255371094
2019-06-18,537.4500122070312,547.0750122070312,537.3250122070312,544.7999877929688,515.72509765625
2019-06-19,545.0499877929688,548.2999877929688,538.9000244140625,542.0499877929688,513.1217651367188
2019-06-20,535.0,545.5,532.8250122070312,543.6749877929688,514.66015625
2019-06-21,546.25,546.3250122070312,535.5750122070312,538.125,509.4064025878906
2019-06-24,539.5,542.0250244140625,534.0499877929688,538.9500122070312,510.1873779296875
2019-06-25,538.9500122070312,540.5499877929688,530.0750122070312,539.5,510.7080383300781
2019-06-26,536.0999755859375,546.3250122070312,536.0999755859375,539.375,510.5896911621094
2019-06-27,537.1500244140625,542.0250244140625,529.9749755859375,531.375,503.0165710449219
2019-06-28,535.3499755859375,537.9749755859375,529.3499755859375,532.3250122070312,503.91583251953125
2019-07-01,533.625,534.9500122070312,523.6749877929688,524.5499877929688,496.5557556152344
2019-07-02,526.5,532.3250122070312,521.5,530.0,501.7149963378906
2019-07-03,530.5,532.375,523.7999877929688,525.5999755859375,497.5497131347656
2019-07-04,524.3499755859375,525.5999755859375,516.9000244140625,520.375,492.6036376953125
2019-07-05,521.9500122070312,524.5,506.32501220703125,508.20001220703125,481.07843017578125
2019-07-08,505.5,522.9000244140625,505.0249938964844,519.5250244140625,491.79901123046875
2019-07-09,516.7249755859375,523.9000244140625,504.0,510.375,483.1373596191406
2019-07-10,507.0,517.5,506.54998779296875,509.45001220703125,482.2616882324219
2019-07-11,513.9000244140625,513.9000244140625,507.5249938964844,510.3999938964844,483.1609802246094
2019-07-12,508.0249938964844,514.8499755859375,504.5,511.95001220703125,484.6283264160156
2019-07-15,517.2249755859375,519.0,510.0,513.75,486.3322448730469
2019-07-16,515.9500122070312,516.0750122070312,506.7250061035156,509.82501220703125,482.6166687011719
2019-07-17,512.2000122070312,521.5,510.45001220703125,520.375,492.6036376953125
2019-07-18,516.7000122070312,518.5,508.0,509.2749938964844,482.09600830078125
2019-07-19,512.0,515.4000244140625,504.6000061035156,507.79998779296875,480.69970703125
2019-07-22,507.79998779296875,513.625,501.625,509.4750061035156,482.28533935546875
2019-07-23,510.32501220703125,512.9749755859375,503.57501220703125,505.4750061035156,478.498779296875
2019-07-24,504.9750061035156,512.4249877929688,500.75,510.6499938964844,483.3976745605469
2019-07-25,510.54998779296875,513.8250122070312,501.5,505.6499938964844,478.66448974609375
2019-07-26,503.8500061035156,506.04998779296875,498.70001220703125,500.7250061035156,474.0023498535156
2019-07-29,502.5,512.0,502.0,507.7250061035156,480.6287536621094
2019-07-30,507.5,513.6749877929688,505.3999938964844,511.79998779296875,484.48626708984375
2019-07-31,511.25,518.9500122070312,501.4750061035156,517.2750244140625,489.6690979003906
2019-08-01,514.5750122070312,521.2249755859375,507.54998779296875,510.7749938964844,483.5159606933594
2019-08-02,508.5,508.95001220703125,496.5,505.25,478.28582763671875
2019-08-05,501.70001220703125,508.5,498.54998779296875,505.54998779296875,478.5697937011719
2019-08-06,505.54998779296875,518.5,501.6000061035156,512.0999755859375,484.7702331542969
2019-08-07,512.5750122070312,522.9500122070312,508.2250061035156,511.32501220703125,484.0365905761719
2019-08-08,517.9749755859375,547.5,514.0250244140625,544.125,515.0861206054688
2019-08-09,542.4000244140625,551.2249755859375,538.9000244140625,543.1500244140625,514.1631469726562
2019-08-13,545.9500122070312,545.9500122070312,533.6749877929688,536.25,507.63140869140625
2019-08-14,534.5750122070312,541.7000122070312,528.7249755859375,538.0750122070312,510.31060791015625
2019-08-16,538.4500122070312,538.4500122070312,525.25,531.375,503.9563293457031
2019-08-19,532.7999877929688,538.9749755859375,528.8250122070312,532.0250244140625,504.57281494140625
